1.25073254,1.25039792,1.24999964
6.01138687,6.00078249,5.99998760
23.2777100,23.2512245,23.2499504
68.3424072,68.0010223,68.0000076
161.547363,161.254150,161.250351
330.849609,330.002655,329.999603
615.140625,607.244019,607.249695
1042.91797,1031.99133,1032.00012
1665.96094,1649.25635,1649.25183
2519.45312,2510.06128,2509.99585
